品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size
Coilcraft,SER2013-681ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.68 | 1.70 | 1.82 | 104 | 98 | 23 | 30 | 12,95",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.68 µH | DCR 1.70 / 1.82 | Isat 98 A | Irms 23 A / 30 A | Height 12,95 mm | Ferrite",Production,,,"12,95",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,23,1.70 / 1.82,,0.68,µH,,98,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2009-801ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.80 | 0.630 | 0.740 | 567 | 38 | 41 | 54 | 8,64",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.80 µH | DCR 0.630 / 0.740 | Isat 38 A | Irms 41 A / 54 A | Height 8,64 mm | Ferrite",Production,,,"8,64",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,41,0.630 / 0.740,,0.80,µH,,38,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2010-801ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.80 | 0.900 | 1.00 | 92 | 53 | 36 | 45 | 9,40",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.80 µH | DCR 0.900 / 1.00 | Isat 53 A | Irms 36 A / 45 A | Height 9,40 mm | Ferrite",Production,,,"9,40",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,36,0.900 / 1.00,,0.80,µH,,53,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2011-801ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.80 | 1.20 | 1.34 | 113 | 70 | 30 | 40 | 10,67",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.80 µH | DCR 1.20 / 1.34 | Isat 70 A | Irms 30 A / 40 A | Height 10,67 mm | Ferrite",Production,,,"10,67",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,30,1.20 / 1.34,,0.80,µH,,70,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2012-801ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.80 | 1.44 | 1.60 | 91 | 75 | 25 | 35 | 11,94",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.80 µH | DCR 1.44 / 1.60 | Isat 75 A | Irms 25 A / 35 A | Height 11,94 mm | Ferrite",Production,,,"11,94",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,25,1.44 / 1.60,,0.80,µH,,75,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2013-801ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.80 | 1.70 | 1.82 | 93 | 85 | 23 | 30 | 12,95",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.80 µH | DCR 1.70 / 1.82 | Isat 85 A | Irms 23 A / 30 A | Height 12,95 mm | Ferrite",Production,,,"12,95",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,23,1.70 / 1.82,,0.80,µH,,85,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2014-801ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.80 | 1.94 | 2.15 | 104 | 98 | 21 | 27 | 13,97",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.80 µH | DCR 1.94 / 2.15 | Isat 98 A | Irms 21 A / 27 A | Height 13,97 mm | Ferrite",Production,,,"13,97",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,21,1.94 / 2.15,,0.80,µH,,98,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2009-901ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.90 | 0.630 | 0.740 | 557 | 33 | 41 | 54 | 8,64",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.90 µH | DCR 0.630 / 0.740 | Isat 33 A | Irms 41 A / 54 A | Height 8,64 mm | Ferrite",Production,,,"8,64",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,41,0.630 / 0.740,,0.90,µH,,33,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2010-901ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.90 | 0.900 | 1.00 | 96 | 48 | 36 | 45 | 9,40",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.90 µH | DCR 0.900 / 1.00 | Isat 48 A | Irms 36 A / 45 A | Height 9,40 mm | Ferrite",Production,,,"9,40",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,36,0.900 / 1.00,,0.90,µH,,48,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2011-901ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.90 | 1.20 | 1.34 | 104 | 62 | 30 | 40 | 10,67",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.90 µH | DCR 1.20 / 1.34 | Isat 62 A | Irms 30 A / 40 A | Height 10,67 mm | Ferrite",Production,,,"10,67",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,30,1.20 / 1.34,,0.90,µH,,62,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2012-901ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.90 | 1.44 | 1.60 | 85 | 69 | 25 | 35 | 11,94",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.90 µH | DCR 1.44 / 1.60 | Isat 69 A | Irms 25 A / 35 A | Height 11,94 mm | Ferrite",Production,,,"11,94",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,25,1.44 / 1.60,,0.90,µH,,69,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2013-901ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.90 | 1.70 | 1.82 | 98 | 73 | 23 | 30 | 12,95",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.90 µH | DCR 1.70 / 1.82 | Isat 73 A | Irms 23 A / 30 A | Height 12,95 mm | Ferrite",Production,,,"12,95",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,23,1.70 / 1.82,,0.90,µH,,73,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2014-901ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 0.90 | 1.94 | 2.15 | 102 | 87 | 21 | 27 | 13,97",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 0.90 µH | DCR 1.94 / 2.15 | Isat 87 A | Irms 21 A / 27 A | Height 13,97 mm | Ferrite",Production,,,"13,97",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,21,1.94 / 2.15,,0.90,µH,,87,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2009-102ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.0 | 0.630 | 0.740 | 488 | 29 | 41 | 54 | 8,64",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.0 µH | DCR 0.630 / 0.740 | Isat 29 A | Irms 41 A / 54 A | Height 8,64 mm | Ferrite",Production,,,"8,64",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,41,0.630 / 0.740,,1.0,µH,,29,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2010-102ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.0 | 0.900 | 1.00 | 81 | 42 | 36 | 45 | 9,40",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.0 µH | DCR 0.900 / 1.00 | Isat 42 A | Irms 36 A / 45 A | Height 9,40 mm | Ferrite",Production,,,"9,40",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,36,0.900 / 1.00,,1.0,µH,,42,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2011-102ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.0 | 1.20 | 1.34 | 97 | 56 | 30 | 40 | 10,67",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.0 µH | DCR 1.20 / 1.34 | Isat 56 A | Irms 30 A / 40 A | Height 10,67 mm | Ferrite",Production,,,"10,67",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,30,1.20 / 1.34,,1.0,µH,,56,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2012-102ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.0 | 1.44 | 1.60 | 75 | 64 | 25 | 35 | 11,94",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.0 µH | DCR 1.44 / 1.60 | Isat 64 A | Irms 25 A / 35 A | Height 11,94 mm | Ferrite",Production,,,"11,94",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,25,1.44 / 1.60,,1.0,µH,,64,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2013-102ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.0 | 1.70 | 1.82 | 98 | 68 | 23 | 30 | 12,95",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.0 µH | DCR 1.70 / 1.82 | Isat 68 A | Irms 23 A / 30 A | Height 12,95 mm | Ferrite",Production,,,"12,95",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,23,1.70 / 1.82,,1.0,µH,,68,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2014-102ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.0 | 1.94 | 2.15 | 88 | 70 | 21 | 27 | 2713,97",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.0 µH | DCR 1.94 / 2.15 | Isat 70 A | Irms 21 A / 27 A | Height 2713,97 mm | Ferrite",Production,,,"2713,97",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,21,1.94 / 2.15,,1.0,µH,,70,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2009-122ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.2 | 0.630 | 0.740 | 81 | 28 | 41 | 54 | 8,64",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.2 µH | DCR 0.630 / 0.740 | Isat 28 A | Irms 41 A / 54 A | Height 8,64 mm | Ferrite",Production,,,"8,64",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,41,0.630 / 0.740,,1.2,µH,,28,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2010-122ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.2 | 0.900 | 1.00 | 69 | 37 | 36 | 45 | 9,40",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.2 µH | DCR 0.900 / 1.00 | Isat 37 A | Irms 36 A / 45 A | Height 9,40 mm | Ferrite",Production,,,"9,40",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,36,0.900 / 1.00,,1.2,µH,,37,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2011-122ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.2 | 1.20 | 1.34 | 81 | 49 | 30 | 40 | 10,67",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.2 µH | DCR 1.20 / 1.34 | Isat 49 A | Irms 30 A / 40 A | Height 10,67 mm | Ferrite",Production,,,"10,67",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,30,1.20 / 1.34,,1.2,µH,,49,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2012-122ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.2 | 1.44 | 1.60 | 73 | 54 | 25 | 35 | 11,94",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.2 µH | DCR 1.44 / 1.60 | Isat 54 A | Irms 25 A / 35 A | Height 11,94 mm | Ferrite",Production,,,"11,94",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,25,1.44 / 1.60,,1.2,µH,,54,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2013-122ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.2 | 1.70 | 1.82 | 82 | 58 | 23 | 30 | 12,95",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.2 µH | DCR 1.70 / 1.82 | Isat 58 A | Irms 23 A / 30 A | Height 12,95 mm | Ferrite",Production,,,"12,95",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,23,1.70 / 1.82,,1.2,µH,,58,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2014-122ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 1.2 | 1.94 | 2.15 | 78 | 63 | 21 | 27 | 13,97",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 1.2 µH | DCR 1.94 / 2.15 | Isat 63 A | Irms 21 A / 27 A | Height 13,97 mm | Ferrite",Production,,,"13,97",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,21,1.94 / 2.15,,1.2,µH,,63,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2009-202ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 2.0 | 0.630 | 0.740 | 40 | 16 | 41 | 54 | 8,64",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 2.0 µH | DCR 0.630 / 0.740 | Isat 16 A | Irms 41 A / 54 A | Height 8,64 mm | Ferrite",Production,,,"8,64",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,41,0.630 / 0.740,,2.0,µH,,16,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2010-202ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 2.0 | 0.900 | 1.00 | 48 | 27 | 36 | 45 | 9,40",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 2.0 µH | DCR 0.900 / 1.00 | Isat 27 A | Irms 36 A / 45 A | Height 9,40 mm | Ferrite",Production,,,"9,40",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,36,0.900 / 1.00,,2.0,µH,,27,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2011-202ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 2.0 | 1.20 | 1.34 | 56 | 37 | 30 | 40 | 10,67",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 2.0 µH | DCR 1.20 / 1.34 | Isat 37 A | Irms 30 A / 40 A | Height 10,67 mm | Ferrite",Production,,,"10,67",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,30,1.20 / 1.34,,2.0,µH,,37,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2012-202ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 2.0 | 1.44 | 1.60 | 51 | 35 | 25 | 35 | 11,94",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 2.0 µH | DCR 1.44 / 1.60 | Isat 35 A | Irms 25 A / 35 A | Height 11,94 mm | Ferrite",Production,,,"11,94",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,25,1.44 / 1.60,,2.0,µH,,35,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2013-202ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 2.0 | 1.70 | 1.82 | 61 | 40 | 23 | 30 | 12,95",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 2.0 µH | DCR 1.70 / 1.82 | Isat 40 A | Irms 23 A / 30 A | Height 12,95 mm | Ferrite",Production,,,"12,95",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,23,1.70 / 1.82,,2.0,µH,,40,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2014-202ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 2.0 | 1.94 | 2.15 | 62 | 45 | 21 | 27 | 13,97",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 2.0 µH | DCR 1.94 / 2.15 | Isat 45 A | Irms 21 A / 27 A | Height 13,97 mm | Ferrite",Production,,,"13,97",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,21,1.94 / 2.15,,2.0,µH,,45,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2013-362ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 3.6 | 1.70 | 1.82 | 38 | 25 | 23 | 30 | 12,95",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 3.6 µH | DCR 1.70 / 1.82 | Isat 25 A | Irms 23 A / 30 A | Height 12,95 mm | Ferrite",Production,,,"12,95",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,23,1.70 / 1.82,,3.6,µH,,25,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2013-402ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 4.0 | 1.70 | 1.82 | 35 | 20 | 23 | 30 | 12,95",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 4.0 µH | DCR 1.70 / 1.82 | Isat 20 A | Irms 23 A / 30 A | Height 12,95 mm | Ferrite",Production,,,"12,95",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,23,1.70 / 1.82,,4.0,µH,,20,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
Coilcraft,SER2014-402ML,SER2000,,Ferrite,,,,,Shielded Power Inductors,Shielded Power Inductors – SER2000 Series,"Values: 4.0 | 1.94 | 2.15 | 36 | 25 | 21 | 27 | 13,97",PDF: https://www.coilcraft.com/pdfs/ser2000.pdf | page=2,功率电感,SMT,SER2000,,"Coilcraft SER2000 | 4.0 µH | DCR 1.94 / 2.15 | Isat 25 A | Irms 21 A / 27 A | Height 13,97 mm | Ferrite",Production,,,"13,97",https://www.coilcraft.com/pdfs/ser2000.pdf,Coilcraft official PDF,官方PDF抽取,2026-04-19 20:06,series=SER2000 | page=2,,,,,,,,,,,,,,,21,1.94 / 2.15,,4.0,µH,,25,,,Shielded Power Inductors – SER2000 Series,coilcraft_ser2000,,,,,,,,,,,SER2000
